game_id,home_team,away_team,home_dsr,away_dsr,home_gc,away_gc,home_gc_signed,away_gc_signed,home_gc_avg,away_gc_avg,home_gc_fourthqtr,away_gc_fourthqtr
2018_13_CHI_NYG,NYG,CHI,0.6071428571428571,0.5769230769230769,149.62135,64.37863,42.621384,-42.62138,0.19823899379996365,-0.19823897605718568,24.487377882003784,-24.487377865239978
2018_13_CLE_HOU,HOU,CLE,0.7419354838709677,0.72,151.8019,19.198124,66.30187,-66.30187,0.3854760014733603,-0.3854760014733603,24.09520012140274,-24.095199916744605
2018_13_DEN_CIN,CIN,DEN,0.6296296296296297,0.625,57.650948,119.34904,-30.849043,30.849043,-0.1733092297328992,0.1733092297328992,-19.24510379176354,19.245103776454926
2018_13_IND_JAX,JAX,IND,0.4117647058823529,0.5454545454545454,108.42334,62.57669,22.92329,-22.92329,0.13327494332956713,-0.13327494332956713,14.141225695610046,-14.14122560620308
2018_13_KC_OAK,LV,KC,0.7878787878787878,0.7857142857142857,39.3558,156.6442,-58.644207,58.644207,-0.29768632995295646,0.29768632995295646,-22.77236594632268,22.77236580848694
2018_13_LAC_PIT,PIT,LAC,0.8,0.7727272727272727,117.5822,53.417828,32.08217,-32.08217,0.18652423592500908,-0.18652423592500908,-5.877736330032349,5.877736359834671
2018_13_LA_DET,DET,LA,0.6333333333333333,0.7241379310344828,62.333786,126.66618,-32.16621,32.16621,-0.16929584302400288,0.16929584302400288,-19.98083679517731,19.980836927890778
2018_13_MIN_NE,NE,MIN,0.75,0.6153846153846154,138.60284,35.397186,51.602806,-51.602806,0.2948731776646205,-0.2948731776646205,22.019335210323334,-22.019335386459716
2018_13_NO_DAL,DAL,NO,0.72,0.5882352941176471,121.19523,35.804764,42.695236,-42.695236,0.2702230139623714,-0.2702230139623714,11.256015539169312,-11.256015419960022
2018_13_NYJ_TEN,TEN,NYJ,0.6538461538461539,0.5384615384615384,48.257954,138.74208,-45.24205,45.24205,-0.24064920303669382,0.24064920303669382,-9.771804943680763,9.771804958581924
2018_13_SF_SEA,SEA,SF,0.7619047619047619,0.7333333333333333,165.87814,19.121857,73.37813,-73.37813,0.3945060647943968,-0.3945060647943968,28.56288731098175,-28.562887271018553
2018_13_WAS_PHI,PHI,WAS,0.8064516129032258,0.47058823529411764,115.58504,48.414955,33.585026,-33.585026,0.20354561083244554,-0.20354561083244554,20.392592310905457,-20.392592430580407
2018_14_ATL_GB,GB,ATL,0.7391304347826086,0.7777777777777778,151.75648,32.243477,59.756523,-59.756523,0.3230082331476985,-0.3230082331476985,26.575896978378296,-26.575897004571743
2018_14_BAL_KC,KC,BAL,0.7647058823529411,0.7586206896551724,118.563286,92.43671,13.063291,-13.063291,0.0616192952641901,-0.0616192952641901,-4.265107460319996,4.265107363462448
2018_14_CAR_CLE,CLE,CAR,0.6111111111111112,0.6923076923076923,92.321175,75.67884,8.32117,-8.32117,0.049237691439115085,-0.049237691439115085,11.555477797985077,-11.555477663874626
2018_14_CIN_LAC,LAC,CIN,0.6818181818181818,0.7083333333333334,133.30696,37.69305,47.806953,-47.806953,0.2779474036638127,-0.2779474036638127,16.315103232860565,-16.315103199332952
